  74   86 -0.90745E-01 -0.49065E-01
  78   86 -0.99295E-01 -0.48937E-01
  82   86 -0.10854     -0.47818E-01
  86   86 -0.11860     -0.45370E-01
  90   86 -0.12959     -0.41137E-01
  94   86 -0.14162     -0.34492E-01
  98   86 -0.15475     -0.24563E-01
 102   86 -0.16890     -0.10111E-01
 106   86 -0.18370      0.10642E-01
 110   86 -0.19809      0.40267E-01
 114   86 -0.20944      0.82440E-01
 118   86 -0.21149      0.14203    
 122   86 -0.18936      0.22301    
 126   86 -0.11101      0.31345    
   2   90 -0.13835E-02 -0.18409E-01
   6   90 -0.41704E-02 -0.18667E-01
  10   90 -0.70162E-02 -0.19178E-01
  14   90 -0.99585E-02 -0.19934E-01
  18   90 -0.13033E-01 -0.20921E-01
  22   90 -0.16273E-01 -0.22123E-01
  26   90 -0.19706E-01 -0.23519E-01
  30   90 -0.23359E-01 -0.25083E-01
  34   90 -0.27254E-01 -0.26788E-01
  38   90 -0.31409E-01 -0.28600E-01
  42   90 -0.35839E-01 -0.30485E-01
  46   90 -0.40558E-01 -0.32399E-01
  50   90 -0.45578E-01 -0.34295E-01
  54   90 -0.50913E-01 -0.36119E-01
  58   90 -0.56578E-01 -0.37803E-01
  62   90 -0.62591E-01 -0.39268E-01
  66   90 -0.68976E-01 -0.40414E-01
  70   90 -0.75759E-01 -0.41118E-01
  74   90 -0.82972E-01 -0.41222E-01
  78   90 -0.90652E-01 -0.40527E-01
  82   90 -0.98829E-01 -0.38775E-01
  86   90 -0.10752     -0.35634E-01
  90   90 -0.11673     -0.30668E-01
  94   90 -0.12637     -0.23311E-01
  98   90 -0.13626     -0.12816E-01
 102   90 -0.14597      0.17866E-02
 106   90 -0.15466      0.21739E-01
 110   90 -0.16069      0.48532E-01
 114   90 -0.16103      0.83663E-01
 118   90 -0.15023      0.12768    
 122   90 -0.11963      0.17727    
 126   90 -0.60452E-01  0.21925    
   2   94 -0.12627E-02 -0.15761E-01
   6   94 -0.38057E-02 -0.15981E-01
  10   94 -0.64014E-02 -0.16419E-01
  14   94 -0.90836E-02 -0.17066E-01
  18   94 -0.11885E-01 -0.17912E-01
  22   94 -0.14834E-01 -0.18943E-01
  26   94 -0.17960E-01 -0.20140E-01
  30   94 -0.21285E-01 -0.21484E-01
  34   94 -0.24831E-01 -0.22948E-01
  38   94 -0.28617E-01 -0.24503E-01
  42   94 -0.32657E-01 -0.26115E-01
  46   94 -0.36965E-01 -0.27745E-01
  50   94 -0.41551E-01 -0.29345E-01
  54   94 -0.46427E-01 -0.30860E-01
  58   94 -0.51602E-01 -0.32223E-01
  62   94 -0.57085E-01 -0.33351E-01
  66   94 -0.62886E-01 -0.34144E-01
  70   94 -0.69011E-01 -0.34476E-01
  74   94 -0.75462E-01 -0.34194E-01
  78   94 -0.82234E-01 -0.33102E-01
  82   94 -0.89304E-01 -0.30958E-01
  86   94 -0.96618E-01 -0.27460E-01
  90   94 -0.10407     -0.22230E-01
  94   94 -0.11147     -0.14805E-01
  98   94 -0.11846     -0.46200E-02
 102   94 -0.12447      0.89785E-02
 106   94 -0.12852      0.26689E-01
 110   94 -0.12902      0.49101E-01
 114   94 -0.12353      0.76306E-01
 118   94 -0.10865      0.10707    
 122   94 -0.80664E-01  0.13745    
 126   94 -0.38254E-01  0.15967    
   2   98 -0.11502E-02 -0.13347E-01
   6   98 -0.34664E-02 -0.13534E-01
  10   98 -0.58302E-02 -0.13905E-01
  14   98 -0.82721E-02 -0.14454E-01
  18   98 -0.10822E-01 -0.15172E-01
  22   98 -0.13506E-01 -0.16048E-01
  26   98 -0.16350E-01 -0.17066E-01
  30   98 -0.19377E-01 -0.18208E-01
  34   98 -0.22607E-01 -0.19451E-01
  38   98 -0.26056E-01 -0.20769E-01
  42   98 -0.29739E-01 -0.22131E-01
  46   98 -0.33667E-01 -0.23498E-01
  50   98 -0.37850E-01 -0.24827E-01
  54   98 -0.42293E-01 -0.26063E-01
  58   98 -0.47000E-01 -0.27141E-01
  62   98 -0.51971E-01 -0.27982E-01
  66   98 -0.57201E-01 -0.28487E-01
  70   98 -0.62677E-01 -0.28538E-01
  74   98 -0.68377E-01 -0.27990E-01
  78   98 -0.74260E-01 -0.26666E-01
  82   98 -0.80261E-01 -0.24351E-01
  86   98 -0.86275E-01 -0.20788E-01
  90   98 -0.92132E-01 -0.15673E-01
  94   98 -0.97572E-01 -0.86587E-02
  98   98 -0.10219      0.63569E-03
 102   98 -0.10539      0.12587E-01
 106   98 -0.10626      0.27483E-01
 110   98 -0.10357      0.45358E-01
 114   98 -0.95653E-01  0.65692E-01
 118   98 -0.80715E-01  0.86957E-01
 122   98 -0.57450E-01  0.10619    
 126   98 -0.26388E-01  0.11916    
   2  102 -0.10481E-02 -0.11148E-01
   6  102 -0.31586E-02 -0.11304E-01
  10  102 -0.53124E-02 -0.11615E-01
  14  102 -0.75373E-02 -0.12076E-01
  18  102 -0.98602E-02 -0.12678E-01
  22  102 -0.12306E-01 -0.13413E-01
  26  102 -0.14899E-01 -0.14266E-01
  30  102 -0.17659E-01 -0.15223E-01
  34  102 -0.20605E-01 -0.16264E-01
  38  102 -0.23752E-01 -0.17364E-01
  42  102 -0.27113E-01 -0.18496E-01
  46  102 -0.30698E-01 -0.19625E-01
  50  102 -0.34511E-01 -0.20710E-01
  54  102 -0.38556E-01 -0.21700E-01
  58  102 -0.42828E-01 -0.22534E-01
  62  102 -0.47318E-01 -0.23138E-01
  66  102 -0.52009E-01 -0.23422E-01
  70  102 -0.56872E-01 -0.23279E-01
  74  102 -0.61864E-01 -0.22579E-01
  78  102 -0.66920E-01 -0.21168E-01
  82  102 -0.71944E-01 -0.18867E-01
  86  102 -0.76799E-01 -0.15468E-01
  90  102 -0.81286E-01 -0.10744E-01
  94  102 -0.85123E-01 -0.44532E-02
  98  102 -0.87913E-01  0.36347E-02
 102  102 -0.89115E-01  0.13692E-01
 106  102 -0.88008E-01  0.25756E-01
 110  102 -0.83700E-01  0.39599E-01
 114  102 -0.75198E-01  0.54552E-01
 118  102 -0.61636E-01  0.69317E-01
 122  102 -0.42717E-01  0.81918E-01
 126  102 -0.19266E-01  0.90017E-01
   2  106 -0.95784E-03 -0.91415E-02
   6  106 -0.28868E-02 -0.92705E-02
  10  106 -0.48553E-02 -0.95266E-02
  14  106 -0.68892E-02 -0.99058E-02
  18  106 -0.90131E-02 -0.10402E-01
  22  106 -0.11250E-01 -0.11007E-01
  26  106 -0.13622E-01 -0.11710E-01
  30  106 -0.16148E-01 -0.12497E-01
  34  106 -0.18845E-01 -0.13351E-01
  38  106 -0.21727E-01 -0.14252E-01
  42  106 -0.24805E-01 -0.15175E-01
  46  106 -0.28084E-01 -0.16089E-01
  50  106 -0.31569E-01 -0.16956E-01
  54  106 -0.35255E-01 -0.17732E-01
  58  106 -0.39134E-01 -0.18362E-01
  62  106 -0.43188E-01 -0.18779E-01
  66  106 -0.47389E-01 -0.18906E-01
  70  106 -0.51696E-01 -0.18647E-01
  74  106 -0.56050E-01 -0.17893E-01
  78  106 -0.60370E-01 -0.16517E-01
  82  106 -0.64542E-01 -0.14374E-01
  86  106 -0.68413E-01 -0.11307E-01
  90  106 -0.71777E-01 -0.71532E-02
  94  106 -0.74361E-01 -0.17570E-02
  98  106 -0.75810E-01  0.50020E-02
 102  106 -0.75678E-01  0.13170E-01
 106  106 -0.73426E-01  0.22655E-01
 110  106 -0.68462E-01  0.33152E-01
 114  106 -0.60223E-01  0.44045E-01
 118  106 -0.48348E-01  0.54365E-01
 122  106 -0.32919E-01  0.62833E-01
 126  106 -0.14678E-01  0.68113E-01
   2  110 -0.88065E-03 -0.73031E-02
   6  110 -0.26542E-02 -0.74067E-02
  10  110 -0.44645E-02 -0.76122E-02
  14  110 -0.63353E-02 -0.79165E-02
  18  110 -0.82895E-02 -0.83147E-02
  22  110 -0.10349E-01 -0.87999E-02
  26  110 -0.12533E-01 -0.93634E-02
  30  110 -0.14860E-01 -0.99937E-02
  34  110 -0.17345E-01 -0.10677E-01
  38  110 -0.20000E-01 -0.11395E-01
  42  110 -0.22834E-01 -0.12128E-01
  46  110 -0.25851E-01 -0.12847E-01
  50  110 -0.29051E-01 -0.13523E-01
  54  110 -0.32427E-01 -0.14115E-01
  58  110 -0.35963E-01 -0.14578E-01
  62  110 -0.39635E-01 -0.14854E-01
  66  110 -0.43409E-01 -0.14878E-01
  70  110 -0.47232E-01 -0.14571E-01
  74  110 -0.51036E-01 -0.13845E-01
  78  110 -0.54729E-01 -0.12597E-01
  82  110 -0.58188E-01 -0.10719E-01
  86  110 -0.61259E-01 -0.80939E-02
  90  110 -0.63741E-01 -0.46129E-02
  94  110 -0.65386E-01 -0.18364E-03
  98  110 -0.65893E-01  0.52447E-02
 102  110 -0.64911E-01  0.11650E-01
 106  110 -0.62054E-01  0.18897E-01
 110  110 -0.56947E-01  0.26691E-01
 114  110 -0.49291E-01  0.34539E-01
 118  110 -0.38978E-01  0.41754E-01
 122  110 -0.26214E-01  0.47518E-01
 126  110 -0.11599E-01  0.51041E-01
   2  114 -0.81731E-03 -0.56056E-02
   6  114 -0.24634E-02 -0.56854E-02
  10  114 -0.41439E-02 -0.58438E-02
  14  114 -0.58811E-02 -0.60784E-02
  18  114 -0.76964E-02 -0.63852E-02
  22  114 -0.96100E-02 -0.67590E-02
  26  114 -0.11641E-01 -0.71928E-02
  30  114 -0.13804E-01 -0.76776E-02
  34  114 -0.16116E-01 -0.82021E-02
  38  114 -0.18585E-01 -0.87522E-02
  42  114 -0.21218E-01 -0.93105E-02
  46  114 -0.24019E-01 -0.98557E-02
  50  114 -0.26983E-01 -0.10362E-01
  54  114 -0.30100E-01 -0.10798E-01
  58  114 -0.33350E-01 -0.11125E-01
  62  114 -0.36705E-01 -0.11299E-01
  66  114 -0.40123E-01 -0.11266E-01
  70  114 -0.43545E-01 -0.10967E-01
  74  114 -0.46898E-01 -0.10330E-01
  78  114 -0.50082E-01 -0.92810E-02
  82  114 -0.52974E-01 -0.77388E-02
  86  114 -0.55422E-01 -0.56239E-02
  90  114 -0.57239E-01 -0.28654E-02
  94  114 -0.58208E-01  0.58664E-03
  98  114 -0.58078E-01  0.47439E-02
 102  114 -0.56578E-01  0.95577E-02
 106  114 -0.53440E-01  0.14894E-01
 110  114 -0.48429E-01  0.20508E-01
 114  114 -0.41404E-01  0.26038E-01
 118  114 -0.32379E-01  0.31015E-01
 122  114 -0.21584E-01  0.34918E-01
 126  114 -0.94994E-02  0.37272E-01
   2  118 -0.76840E-03 -0.40205E-02
   6  118 -0.23161E-02 -0.40780E-02
  10  118 -0.38964E-02 -0.41920E-02
  14  118 -0.55305E-02 -0.43608E-02
  18  118 -0.72387E-02 -0.45816E-02
  22  118 -0.90401E-02 -0.48505E-02
  26  118 -0.10952E-01 -0.51624E-02
  30  118 -0.12990E-01 -0.55106E-02
  34  118 -0.15167E-01 -0.58867E-02
  38  118 -0.17492E-01 -0.62803E-02
  42  118 -0.19971E-01 -0.66784E-02
  46  118 -0.22603E-01 -0.70650E-02
  50  118 -0.25383E-01 -0.74206E-02
  54  118 -0.28298E-01 -0.77218E-02
  58  118 -0.31326E-01 -0.79404E-02
  62  118 -0.34433E-01 -0.80430E-02
  66  118 -0.37573E-01 -0.79908E-02
  70  118 -0.40685E-01 -0.77394E-02
  74  118 -0.43689E-01 -0.72392E-02
  78  118 -0.46486E-01 -0.64369E-02
  82  118 -0.48953E-01 -0.52777E-02
  86  118 -0.50944E-01 -0.37097E-02
  90  118 -0.52287E-01 -0.16901E-02
  94  118 -0.52791E-01  0.80548E-03
  98  118 -0.52249E-01  0.37712E-02
 102  118 -0.50450E-01  0.71567E-02
 106  118 -0.47204E-01  0.10853E-01
 110  118 -0.42371E-01  0.14682E-01
 114  118 -0.35893E-01  0.18394E-01
 118  118 -0.27842E-01  0.21685E-01
 122  118 -0.18444E-01  0.24234E-01
 126  118 -0.80867E-02  0.25758E-01
   2  122 -0.73432E-03 -0.25186E-02
   6  122 -0.22135E-02 -0.25547E-02
  10  122 -0.37240E-02 -0.26263E-02
  14  122 -0.52863E-02 -0.27323E-02
  18  122 -0.69198E-02 -0.28710E-02
  22  122 -0.86431E-02 -0.30398E-02
  26  122 -0.10473E-01 -0.32355E-02
  30  122 -0.12423E-01 -0.34538E-02
  34  122 -0.14506E-01 -0.36894E-02
  38  122 -0.16731E-01 -0.39355E-02
  42  122 -0.19101E-01 -0.41837E-02
  46  122 -0.21615E-01 -0.44238E-02
  50  122 -0.24267E-01 -0.46431E-02
  54  122 -0.27040E-01 -0.48266E-02
  58  122 -0.29911E-01 -0.49562E-02
  62  122 -0.32844E-01 -0.50106E-02
  66  122 -0.35790E-01 -0.49649E-02
  70  122 -0.38685E-01 -0.47914E-02
  74  122 -0.41448E-01 -0.44589E-02
  78  122 -0.43979E-01 -0.39349E-02
  82  122 -0.46157E-01 -0.31864E-02
  86  122 -0.47842E-01 -0.21832E-02
  90  122 -0.48875E-01 -0.90234E-03
  94  122 -0.49085E-01  0.66665E-03
  98  122 -0.48294E-01  0.25142E-02
 102  122 -0.46333E-01  0.46030E-02
 106  122 -0.43063E-01  0.68604E-02
 110  122 -0.38395E-01  0.91742E-02
 114  122 -0.32319E-01  0.11394E-01
 118  122 -0.24931E-01  0.13344E-01
 122  122 -0.16446E-01  0.14842E-01
 126  122 -0.71927E-02  0.15733E-01
   2  126 -0.71531E-03 -0.10699E-02
   6  126 -0.21562E-02 -0.10852E-02
  10  126 -0.36278E-02 -0.11157E-02
  14  126 -0.51500E-02 -0.11608E-02
  18  126 -0.67420E-02 -0.12198E-02
  22  126 -0.84217E-02 -0.12916E-02
  26  126 -0.10205E-01 -0.13748E-02
  30  126 -0.12107E-01 -0.14676E-02
  34  126 -0.14138E-01 -0.15676E-02
  38  126 -0.16306E-01 -0.16720E-02
  42  126 -0.18615E-01 -0.17772E-02
  46  126 -0.21064E-01 -0.18786E-02
  50  126 -0.23643E-01 -0.19710E-02
  54  126 -0.26337E-01 -0.20477E-02
  58  126 -0.29121E-01 -0.21009E-02
  62  126 -0.31956E-01 -0.21216E-02
  66  126 -0.34793E-01 -0.20991E-02
  70  126 -0.37567E-01 -0.20216E-02
  74  126 -0.40196E-01 -0.18758E-02
  78  126 -0.42580E-01 -0.16482E-02
  82  126 -0.44599E-01 -0.13251E-02
  86  126 -0.46119E-01 -0.89422E-03
  90  126 -0.46987E-01 -0.34672E-03
  94  126 -0.47043E-01  0.32070E-03
  98  126 -0.46127E-01  0.11027E-02
 102  126 -0.44091E-01  0.19820E-02
 106  126 -0.40823E-01  0.29270E-02
 110  126 -0.36260E-01  0.38901E-02
 114  126 -0.30414E-01  0.48091E-02
 118  126 -0.23390E-01  0.56122E-02
 122  126 -0.15393E-01  0.62267E-02
 126  126 -0.67230E-02  0.65910E-02
